order_id,customer_id,product_id,order_date,quantity,revenue,discount
1205,23,15,2025-01-13,1,214.66,0.0
1206,144,9,2025-06-05,2,362.8,0.05
1207,287,21,2025-07-01,1,200.26,0.15
1208,297,16,2025-08-18,3,295.89,0.1
1209,156,5,2025-04-15,1,158.24,0.0
1210,132,3,2025-05-18,1,177.15,0.15
1211,45,17,2025-06-12,1,182.69,0.1
1212,169,3,2025-01-20,3,593.97,0.05
1213,31,26,2025-04-14,1,82.23,0.1
1214,210,30,2025-09-10,1,25.28,0.15
1215,136,3,2025-08-24,3,625.23,0.0
1216,142,19,2025-01-09,3,406.09,0.15
1217,165,11,2025-02-22,3,227.73,0.0
1218,136,4,2025-06-04,2,66.5,0.05
1219,47,30,2025-02-17,1,29.74,0.0
1220,139,13,2025-03-14,2,271.49,0.05
1221,77,16,2025-09-13,1,109.59,0.0
1222,39,28,2025-03-29,1,232.98,0.0
1223,77,26,2025-01-28,2,182.74,0.0
1224,205,26,2025-07-20,1,86.8,0.05
1225,84,15,2025-02-02,1,182.46,0.15
1226,141,30,2025-09-08,1,29.74,0.0
1227,43,8,2025-09-01,1,88.13,0.05
1228,84,16,2025-02-28,2,219.18,0.0
1229,49,19,2025-09-03,1,127.4,0.2
1230,15,18,2025-09-12,2,388.72,0.0
1231,206,30,2025-08-13,2,53.53,0.1
1232,199,15,2025-08-22,3,611.78,0.05
1233,249,22,2025-03-16,2,101.11,0.1
1234,52,22,2025-03-29,1,50.55,0.1
1235,150,20,2025-02-02,1,111.61,0.15
1236,133,23,2025-03-02,1,162.82,0.1
1237,246,16,2025-04-26,2,219.18,0.0
1238,150,3,2025-04-12,3,531.45,0.15
1239,210,15,2025-03-08,1,214.66,0.0
1240,111,1,2025-08-07,1,82.65,0.0
1241,113,5,2025-03-12,1,158.24,0.0
1242,271,3,2025-04-21,2,416.82,0.0
1243,158,20,2025-05-11,1,118.18,0.1
1244,167,26,2025-05-10,1,77.66,0.15
1245,9,13,2025-02-21,1,135.75,0.05
1246,193,18,2025-07-10,1,174.92,0.1
1247,168,23,2025-04-19,1,162.82,0.1
1248,196,1,2025-06-01,2,165.3,0.0
1249,105,10,2025-05-28,3,124.2,0.05
1250,140,30,2025-04-04,2,59.48,0.0
1251,63,20,2025-01-25,2,249.49,0.05
1252,11,9,2025-05-06,1,162.31,0.15
1253,89,3,2025-04-26,1,187.57,0.1
1254,209,25,2025-04-15,1,92.84,0.05
1255,9,22,2025-04-04,1,47.74,0.15
1256,14,14,2025-09-14,1,44.64,0.15
1257,207,26,2025-06-21,3,260.4,0.05
1258,111,23,2025-03-13,1,180.91,0.0
1259,74,3,2025-08-03,1,208.41,0.0
1260,23,4,2025-04-03,1,35.0,0.0
1261,63,1,2025-04-13,2,165.3,0.0
1262,194,28,2025-06-01,2,419.36,0.1
1263,187,22,2025-01-15,1,56.17,0.0
1264,73,20,2025-05-08,2,249.49,0.05
1265,138,5,2025-09-11,2,316.48,0.0
1266,294,7,2025-08-29,3,298.11,0.0
1267,53,14,2025-02-23,2,105.04,0.0
1268,135,26,2025-04-15,1,86.8,0.05
1269,253,7,2025-06-05,3,298.11,0.0
1270,67,18,2025-08-01,2,349.85,0.1
1271,239,9,2025-08-19,1,171.85,0.1
1272,279,13,2025-06-17,2,257.2,0.1
1273,218,30,2025-06-10,3,89.22,0.0
1274,62,18,2025-08-30,1,184.64,0.05
1275,30,7,2025-03-27,1,84.46,0.15
1276,265,7,2025-09-26,1,84.46,0.15
1277,277,20,2025-06-12,3,374.23,0.05
1278,288,20,2025-03-24,1,131.31,0.0
1279,118,2,2025-07-11,3,167.07,0.05
1280,271,6,2025-09-01,1,138.54,0.05
1281,26,18,2025-04-02,2,349.85,0.1
1282,73,27,2025-07-03,1,217.18,0.05
1283,186,24,2025-09-10,2,119.0,0.1
1284,51,19,2025-05-29,1,159.25,0.0
1285,280,26,2025-06-22,2,164.47,0.1
1286,82,12,2025-03-09,2,364.96,0.0
1287,123,29,2025-07-15,1,61.13,0.05
1288,111,2,2025-03-30,1,58.62,0.0
1289,200,3,2025-01-27,1,187.57,0.1
1290,257,29,2025-08-28,1,61.13,0.05
1291,297,5,2025-01-08,3,403.51,0.15
1292,56,15,2025-05-18,3,643.98,0.0
1293,169,19,2025-09-18,1,159.25,0.0
1294,250,7,2025-01-23,2,188.8,0.05
1295,38,9,2025-07-22,2,343.71,0.1
1296,244,7,2025-02-16,1,79.5,0.2
1297,13,11,2025-03-31,3,227.73,0.0
1298,221,9,2025-08-22,2,362.8,0.05
1299,274,11,2025-07-27,1,75.91,0.0
1300,124,10,2025-07-06,2,82.8,0.05
1301,270,26,2025-08-05,1,82.23,0.1
1302,199,4,2025-04-24,1,31.5,0.1
1303,222,27,2025-06-16,1,228.61,0.0
1304,4,29,2025-09-06,1,54.7,0.15
1305,74,27,2025-03-03,1,228.61,0.0
1306,111,26,2025-08-28,2,182.74,0.0
1307,139,11,2025-03-11,1,68.32,0.1
1308,205,22,2025-02-25,3,168.51,0.0
1309,128,15,2025-08-14,1,214.66,0.0
1310,60,13,2025-09-14,1,135.75,0.05
1311,38,25,2025-02-28,2,185.69,0.05
1312,297,30,2025-02-26,1,25.28,0.15
1313,56,1,2025-09-25,2,132.24,0.2
1314,89,1,2025-09-14,1,66.12,0.2
1315,49,19,2025-01-02,1,159.25,0.0
1316,61,17,2025-02-18,2,405.98,0.0
1317,131,11,2025-02-26,1,68.32,0.1
1318,178,5,2025-02-15,1,150.33,0.05
1319,139,23,2025-05-28,3,488.46,0.1
1320,192,22,2025-03-21,3,168.51,0.0
1321,88,24,2025-07-20,3,198.33,0.0
1322,89,28,2025-03-02,3,629.05,0.1
1323,214,10,2025-03-02,1,43.58,0.0
1324,12,14,2025-02-01,1,52.52,0.0
1325,227,21,2025-02-15,2,471.2,0.0
1326,135,4,2025-09-04,1,33.25,0.05
1327,112,20,2025-04-29,1,124.74,0.05
1328,227,9,2025-04-27,1,171.85,0.1
1329,283,5,2025-04-23,1,150.33,0.05
1330,228,19,2025-05-02,1,135.36,0.15
1331,150,23,2025-02-27,2,343.73,0.05
1332,168,6,2025-03-26,2,247.91,0.15
1333,189,16,2025-01-02,1,104.11,0.05
1334,126,10,2025-07-24,1,43.58,0.0
1335,195,30,2025-05-21,1,26.77,0.1
1336,54,8,2025-03-02,1,83.49,0.1
1337,203,1,2025-03-21,1,82.65,0.0
1338,287,29,2025-06-25,3,183.4,0.05
1339,206,28,2025-04-17,1,232.98,0.0
1340,134,11,2025-02-19,1,68.32,0.1
1341,23,22,2025-09-11,2,106.72,0.05
1342,59,4,2025-09-16,1,35.0,0.0
1343,57,17,2025-03-31,2,405.98,0.0
1344,257,21,2025-01-21,2,447.64,0.05
1345,67,29,2025-04-23,2,128.7,0.0
1346,232,15,2025-03-09,1,193.19,0.1
1347,116,19,2025-06-30,2,302.57,0.05
1348,108,3,2025-03-15,1,187.57,0.1
1349,274,1,2025-07-05,1,82.65,0.0
1350,131,3,2025-03-30,1,208.41,0.0
1351,241,14,2025-08-07,1,52.52,0.0
1352,233,23,2025-08-17,1,180.91,0.0
1353,282,9,2025-05-02,1,171.85,0.1
1354,267,9,2025-01-29,2,305.52,0.2
1355,244,29,2025-05-27,3,183.4,0.05
1356,142,12,2025-05-24,1,182.48,0.0
1357,55,19,2025-06-10,2,318.5,0.0
1358,159,16,2025-01-31,1,104.11,0.05
1359,205,20,2025-05-18,1,124.74,0.05
1360,77,3,2025-07-06,1,208.41,0.0
1361,87,13,2025-08-13,1,142.89,0.0
1362,69,24,2025-03-08,2,119.0,0.1
1363,191,22,2025-07-08,3,168.51,0.0
1364,96,24,2025-09-20,1,56.19,0.15
1365,125,8,2025-05-12,1,74.22,0.2
1366,121,5,2025-05-02,1,142.42,0.1
1367,39,22,2025-06-10,1,56.17,0.0
1368,16,21,2025-06-22,1,223.82,0.05
1369,62,20,2025-02-11,2,236.36,0.1
1370,131,28,2025-04-25,1,221.33,0.05
1371,179,16,2025-08-30,3,295.89,0.1
1372,226,1,2025-08-30,1,78.52,0.05
1373,199,16,2025-05-07,2,219.18,0.0
1374,203,1,2025-03-26,2,148.77,0.1
1375,9,25,2025-09-15,1,92.84,0.05
1376,233,10,2025-08-09,3,124.2,0.05
1377,89,6,2025-07-15,3,415.62,0.05
1378,87,19,2025-06-03,2,270.72,0.15
1379,223,5,2025-05-01,1,150.33,0.05
1380,4,22,2025-05-08,1,50.55,0.1
1381,110,3,2025-02-06,1,208.41,0.0
1382,268,11,2025-02-01,1,68.32,0.1
1383,19,20,2025-07-03,3,354.54,0.1
1384,80,30,2025-03-09,1,25.28,0.15
1385,59,20,2025-04-07,1,131.31,0.0
1386,265,9,2025-01-08,1,171.85,0.1
1387,33,1,2025-07-23,3,210.76,0.15
1388,5,27,2025-03-21,1,182.89,0.2
1389,136,3,2025-01-25,1,208.41,0.0
1390,168,19,2025-06-27,2,318.5,0.0
1391,111,18,2025-08-19,3,524.77,0.1
1392,235,21,2025-06-09,3,671.46,0.05
1393,29,16,2025-03-17,1,93.15,0.15
1394,269,8,2025-07-03,2,185.54,0.0
1395,259,3,2025-02-02,1,187.57,0.1
1396,210,18,2025-01-29,1,184.64,0.05
1397,17,24,2025-08-14,3,158.66,0.2
1398,142,3,2025-01-23,3,625.23,0.0
1399,54,10,2025-02-10,1,43.58,0.0
1400,229,29,2025-03-27,1,61.13,0.05
1401,100,17,2025-07-20,2,385.68,0.05
1402,178,21,2025-05-03,3,671.46,0.05
1403,136,27,2025-07-12,1,228.61,0.0
1404,95,29,2025-02-10,1,54.7,0.15
1405,216,5,2025-03-10,1,158.24,0.0
1406,262,25,2025-07-27,2,175.91,0.1
1407,293,15,2025-03-18,2,429.32,0.0
1408,200,11,2025-07-29,2,144.23,0.05
1409,157,5,2025-03-18,1,158.24,0.0
1410,131,3,2025-08-16,1,197.99,0.05
1411,195,29,2025-01-30,1,57.91,0.1
1412,296,1,2025-08-08,1,82.65,0.0
1413,259,4,2025-05-23,1,31.5,0.1
1414,115,13,2025-03-31,2,285.78,0.0
1415,77,1,2025-01-05,2,165.3,0.0
1416,87,14,2025-04-14,2,94.54,0.1
1417,175,22,2025-07-30,1,56.17,0.0
1418,206,23,2025-04-22,2,361.82,0.0
1419,70,26,2025-07-08,2,182.74,0.0
1420,124,19,2025-09-14,3,453.86,0.05
1421,40,6,2025-02-17,1,131.25,0.1
1422,107,28,2025-09-21,3,698.94,0.0
1423,137,26,2025-04-05,3,260.4,0.05
1424,90,27,2025-01-28,3,685.83,0.0
1425,300,5,2025-02-25,1,142.42,0.1
1426,179,18,2025-07-08,1,165.21,0.15
1427,249,12,2025-05-17,2,364.96,0.0
1428,294,1,2025-06-19,2,148.77,0.1
1429,18,6,2025-04-26,2,291.66,0.0
1430,188,29,2025-02-26,1,61.13,0.05
1431,55,19,2025-09-26,3,453.86,0.05
1432,22,1,2025-02-17,2,165.3,0.0
1433,202,19,2025-04-11,3,406.09,0.15
1434,141,10,2025-03-07,3,130.74,0.0
1435,281,12,2025-02-09,3,547.44,0.0
1436,86,13,2025-09-10,2,271.49,0.05
1437,33,4,2025-08-22,1,29.75,0.15
1438,227,28,2025-03-11,3,698.94,0.0
1439,254,1,2025-05-24,2,132.24,0.2
1440,175,12,2025-06-08,2,364.96,0.0
1441,18,12,2025-06-04,1,182.48,0.0
1442,231,17,2025-08-13,1,202.99,0.0
1443,59,28,2025-08-23,1,221.33,0.05
1444,18,17,2025-08-14,1,192.84,0.05
1445,76,3,2025-09-24,2,416.82,0.0
1446,25,16,2025-06-09,2,219.18,0.0
1447,166,21,2025-07-10,1,235.6,0.0
1448,86,30,2025-07-25,1,28.25,0.05
1449,250,13,2025-06-12,1,135.75,0.05
1450,111,13,2025-09-13,1,121.46,0.15
1451,146,7,2025-06-13,1,99.37,0.0
1452,233,7,2025-03-01,1,94.4,0.05
1453,194,10,2025-07-02,2,78.44,0.1
1454,107,23,2025-08-11,1,180.91,0.0
1455,185,6,2025-08-08,2,291.66,0.0
1456,146,4,2025-05-07,1,35.0,0.0
1457,264,11,2025-05-15,1,75.91,0.0
1458,194,15,2025-04-20,2,386.39,0.1
1459,4,25,2025-09-01,3,293.19,0.0
1460,17,24,2025-04-02,1,66.11,0.0
1461,207,11,2025-05-26,2,151.82,0.0
1462,241,9,2025-09-04,1,190.95,0.0
1463,35,28,2025-01-21,2,465.96,0.0
1464,97,19,2025-02-24,2,302.57,0.05
1465,193,19,2025-03-29,1,143.33,0.1
1466,92,15,2025-08-23,3,579.58,0.1
1467,15,1,2025-05-15,1,78.52,0.05
1468,201,29,2025-01-26,2,128.7,0.0
1469,244,6,2025-02-20,1,145.83,0.0
1470,129,18,2025-06-04,2,349.85,0.1
1471,142,4,2025-07-16,2,56.0,0.2
1472,79,6,2025-06-10,1,138.54,0.05
1473,29,29,2025-07-26,1,61.13,0.05
1474,236,13,2025-06-07,2,257.2,0.1
1475,157,2,2025-06-13,1,58.62,0.0
1476,38,3,2025-09-12,1,177.15,0.15
1477,171,26,2025-07-09,2,182.74,0.0
1478,244,7,2025-05-08,2,198.74,0.0
1479,55,29,2025-06-07,2,128.7,0.0
1480,154,5,2025-08-10,1,158.24,0.0
1481,259,27,2025-05-02,1,194.32,0.15
1482,49,25,2025-03-18,3,293.19,0.0
1483,221,3,2025-04-01,1,208.41,0.0
1484,269,29,2025-06-12,2,115.83,0.1
1485,285,9,2025-05-29,2,362.8,0.05
1486,178,9,2025-07-13,1,181.4,0.05
1487,196,23,2025-09-06,1,180.91,0.0
1488,158,18,2025-05-19,2,310.98,0.2
1489,249,23,2025-01-02,1,180.91,0.0
1490,78,4,2025-08-29,2,70.0,0.0
1491,236,22,2025-05-08,1,50.55,0.1
1492,138,12,2025-01-21,1,173.36,0.05
1493,131,20,2025-01-29,1,131.31,0.0
1494,162,5,2025-03-02,2,300.66,0.05
1495,243,10,2025-09-06,2,74.09,0.15
1496,21,14,2025-03-23,3,157.56,0.0
1497,12,7,2025-05-25,1,99.37,0.0
1498,114,26,2025-02-02,3,246.7,0.1
1499,95,3,2025-07-12,2,416.82,0.0
1500,249,19,2025-01-25,1,127.4,0.2
1501,12,13,2025-04-02,1,142.89,0.0
1502,136,4,2025-05-13,1,35.0,0.0
1503,295,23,2025-06-29,2,307.55,0.15
1504,251,21,2025-04-15,1,223.82,0.05
1505,49,16,2025-05-25,2,208.22,0.05
1506,75,2,2025-03-07,2,117.24,0.0
1507,41,22,2025-07-05,1,50.55,0.1
1508,266,15,2025-02-11,2,343.46,0.2
1509,17,28,2025-09-22,1,232.98,0.0
1510,292,16,2025-04-07,3,328.77,0.0
1511,68,22,2025-03-18,2,106.72,0.05
1512,262,26,2025-09-16,2,182.74,0.0
1513,188,30,2025-08-23,1,23.79,0.2
1514,72,11,2025-06-05,1,75.91,0.0
1515,228,2,2025-09-02,1,55.69,0.05
1516,16,22,2025-02-11,1,53.36,0.05
1517,19,2,2025-06-16,1,58.62,0.0
1518,112,18,2025-03-26,1,155.49,0.2
1519,281,30,2025-05-03,1,25.28,0.15
1520,100,19,2025-07-23,1,151.29,0.05
1521,197,20,2025-05-13,1,131.31,0.0
1522,265,29,2025-05-30,1,64.35,0.0
1523,125,10,2025-03-02,1,43.58,0.0
1524,113,5,2025-07-10,1,134.5,0.15
1525,89,27,2025-05-12,1,194.32,0.15
1526,179,20,2025-04-09,1,111.61,0.15
1527,70,11,2025-02-28,2,144.23,0.05
1528,95,17,2025-03-22,3,608.97,0.0
1529,183,19,2025-03-09,2,286.65,0.1
1530,119,28,2025-05-14,1,232.98,0.0
1531,51,11,2025-06-24,1,75.91,0.0
1532,93,21,2025-09-25,1,223.82,0.05
1533,17,29,2025-05-02,2,128.7,0.0
1534,273,18,2025-07-29,3,583.08,0.0
1535,200,24,2025-07-24,2,119.0,0.1
1536,80,11,2025-02-04,1,64.52,0.15
1537,13,10,2025-08-17,1,43.58,0.0
1538,1,25,2025-02-03,1,87.96,0.1
1539,263,24,2025-03-21,2,112.39,0.15
1540,12,17,2025-07-31,1,192.84,0.05
1541,239,12,2025-02-27,2,364.96,0.0
1542,263,13,2025-02-04,1,142.89,0.0
1543,25,10,2025-02-28,1,39.22,0.1
1544,251,6,2025-06-29,2,277.08,0.05
1545,253,29,2025-09-13,3,193.05,0.0
1546,59,30,2025-03-10,3,84.76,0.05
1547,274,3,2025-03-22,1,187.57,0.1
1548,280,2,2025-02-23,2,117.24,0.0
1549,293,5,2025-06-29,2,284.83,0.1
1550,222,18,2025-09-01,2,388.72,0.0
1551,154,16,2025-05-15,1,109.59,0.0
1552,56,30,2025-06-08,1,26.77,0.1
1553,176,12,2025-07-30,1,164.23,0.1
1554,233,7,2025-07-01,1,99.37,0.0
1555,29,10,2025-04-03,1,41.4,0.05
1556,211,24,2025-04-05,1,66.11,0.0
1557,265,7,2025-05-24,1,99.37,0.0
1558,114,19,2025-05-19,2,318.5,0.0
1559,250,10,2025-01-13,2,82.8,0.05
1560,20,18,2025-06-13,2,388.72,0.0
1561,37,29,2025-09-09,2,109.39,0.15
1562,168,22,2025-06-27,1,56.17,0.0
1563,106,9,2025-07-09,3,572.85,0.0
1564,257,12,2025-05-30,3,437.95,0.2
1565,208,19,2025-07-14,1,127.4,0.2
1566,154,13,2025-05-26,1,142.89,0.0
1567,89,27,2025-02-27,2,457.22,0.0
1568,280,8,2025-01-09,3,250.48,0.1
1569,152,12,2025-02-09,3,547.44,0.0
1570,69,14,2025-09-02,2,99.79,0.05
1571,189,4,2025-03-13,1,35.0,0.0
1572,57,26,2025-04-17,2,182.74,0.0
1573,247,26,2025-01-31,3,274.11,0.0
1574,108,21,2025-06-20,2,400.52,0.15
1575,256,17,2025-09-25,3,608.97,0.0
1576,41,21,2025-06-06,3,671.46,0.05
1577,249,24,2025-03-21,3,188.41,0.05
1578,166,9,2025-03-12,3,572.85,0.0
1579,221,20,2025-07-04,1,124.74,0.05
1580,158,2,2025-02-11,1,58.62,0.0
1581,227,7,2025-03-13,1,94.4,0.05
1582,45,24,2025-05-20,1,66.11,0.0
1583,92,22,2025-06-21,2,112.34,0.0
1584,281,12,2025-06-28,3,520.07,0.05
1585,280,19,2025-03-24,2,318.5,0.0
1586,112,27,2025-06-13,3,685.83,0.0
1587,221,24,2025-07-10,2,125.61,0.05
1588,170,23,2025-02-14,2,343.73,0.05
1589,231,29,2025-05-14,2,128.7,0.0
1590,38,27,2025-07-15,1,182.89,0.2
1591,35,23,2025-08-07,2,289.46,0.2
1592,252,8,2025-09-13,1,83.49,0.1
1593,131,5,2025-05-22,2,316.48,0.0
1594,111,6,2025-05-03,1,145.83,0.0
1595,51,27,2025-01-05,2,457.22,0.0
1596,257,13,2025-09-12,3,407.24,0.05
1597,8,25,2025-02-01,2,195.46,0.0
1598,228,27,2025-07-31,3,617.25,0.1
1599,45,9,2025-08-22,2,362.8,0.05
1600,225,14,2025-05-22,3,157.56,0.0
